Format Version,1.24,Take Name,Take 2025-02-16 04.33.44 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-02-16 04.33.44.861 PM,Capture Start Frame,240899,Total Frames in Take,3062,Total Exported Frames,3062,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.018631,-0.834087,0.018516,-0.551006,1690.713867,819.527039,1465.481567,1705.219727,991.354126,1657.413818,1628.641113,970.986450,1308.304565,1708.268799,789.021057,1535.553101,1679.515869,787.438782,1365.907227,1731.923462,558.835022,1460.228638,-0.000936,-0.832500,0.005778,-0.553995,1609.405762,704.301331,1466.470581,1587.510376,934.657227,1349.338623,1637.551636,915.735291,1604.493408,1598.526611,679.199097,1456.024170,1616.091553,490.847351,1567.943359,1607.348511,501.067352,1354.553711,1587.042603,935.748352,1349.849487,1636.917725,918.238770,1604.637207,1607.576538,677.588074,1455.412354,1615.524414,490.316223,1567.900513,1604.726562,494.679504,1353.047363,1704.330444,991.473572,1655.385986,,,,1712.265015,787.568359,1540.894287,1678.907471,792.850891,1368.638306,1731.573975,557.474792,1459.382812,1627.868286,983.459167,1312.666016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.058333,0.018578,-0.837511,0.015630,-0.545881,1691.777100,820.409485,1466.263672,1708.196655,991.354797,1658.828003,1627.338989,972.445618,1310.602661,1710.285645,789.617493,1535.963745,1679.429810,788.767517,1366.682373,1733.633789,559.862305,1459.241211,-0.001271,-0.834789,0.005756,-0.550538,1610.178467,704.318665,1468.171509,1587.444458,934.738586,1351.325684,1639.587891,915.675659,1606.048706,1599.198730,679.227173,1457.804565,1617.583252,490.816101,1569.492065,1607.077881,501.135223,1356.186768,1586.835205,935.925842,1352.041626,1639.209717,918.005005,1606.032959,1608.421387,677.488464,1457.265137,1616.837402,490.318512,1569.448975,1605.076904,494.645020,1354.786255,1706.857422,991.484131,1656.333984,,,,1714.780396,788.180542,1540.003174,1678.994995,793.106506,1369.904785,1733.063965,558.591614,1458.300903,1627.582275,983.407104,1314.630615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.066667,0.017921,-0.841222,0.013438,-0.540226,1693.311768,821.276184,1467.796265,1712.183960,991.410828,1660.853149,1626.620605,973.913391,1313.680054,1712.794800,790.204285,1537.105469,1679.642822,790.049072,1368.256714,1735.316284,560.803772,1459.085449,-0.001369,-0.837228,0.005678,-0.546823,1611.183350,704.320312,1469.981689,1587.438721,934.775146,1353.406006,1641.841675,915.635742,1607.650391,1600.109131,679.232971,1459.705811,1619.463623,490.788879,1571.173584,1607.063965,501.168304,1357.972778,1586.688599,936.143250,1354.246460,1641.567261,917.959412,1607.578247,1608.697388,677.551270,1459.280518,1618.588989,490.234528,1571.168457,1605.339600,494.594360,1356.433716,1709.416016,991.438232,1657.239990,,,,1717.540405,789.039795,1538.649902,1679.284912,793.122131,1371.141235,1734.211426,559.180542,1458.184448,1627.343872,983.466675,1316.464355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.075000,0.018883,-0.843147,0.012489,-0.537206,1694.216309,821.142090,1467.839478,1714.057861,991.228271,1660.841919,1626.033569,973.688110,1314.286743,1714.276611,790.084778,1536.990234,1679.906616,789.929871,1368.385254,1736.805908,560.779663,1458.692749,-0.001728,-0.839978,0.005754,-0.542588,1612.494385,704.201599,1471.789429,1587.741333,934.709839,1355.529541,1644.694214,915.451904,1609.205933,1601.298584,679.125427,1461.618286,1621.640503,490.632721,1572.827637,1607.096924,501.087494,1359.766113,1587.035400,936.028687,1356.335571,1644.507568,917.556519,1609.158813,1609.717896,677.434326,1461.148560,1620.740967,490.116669,1572.741821,1605.426270,494.633423,1358.485718,1711.822144,991.254578,1658.474121,,,,1719.820923,789.335022,1538.047485,1679.583740,792.754089,1372.851685,1735.630005,559.673706,1457.713379,1627.196411,983.431702,1318.125366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.083333,0.019000,-0.844001,0.014045,-0.535820,1695.312500,820.549866,1469.159424,1716.033081,991.140808,1661.623291,1626.873291,972.773865,1315.401489,1715.546387,789.653809,1538.332031,1680.636597,789.083618,1369.838745,1737.472534,560.097534,1460.601196,-0.001898,-0.842439,0.005743,-0.538758,1613.783691,704.090942,1473.479004,1588.045044,934.635376,1357.505249,1647.298706,915.297607,1610.647949,1602.488037,679.020752,1463.404175,1623.782959,490.494476,1574.378052,1607.303711,501.006012,1361.460205,1587.165405,936.258545,1358.526489,1647.100952,917.374756,1610.445679,1610.442017,677.282654,1462.945435,1622.694702,489.954620,1574.317139,1605.838745,494.487518,1360.074341,1713.969849,991.062866,1659.540527,,,,1721.050659,788.944458,1539.217651,1680.064697,792.739502,1373.461426,1736.423096,558.762329,1460.022827,1627.180176,983.356079,1319.574707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.091667,0.017785,-0.846099,0.012305,-0.532588,1696.620117,820.805969,1471.039917,1718.892456,990.584412,1664.048218,1627.050171,973.694153,1318.452881,1717.376953,789.614441,1539.924316,1681.164795,789.759888,1371.705322,1738.615601,560.377380,1461.068726,-0.002059,-0.844797,0.005798,-0.535052,1615.228882,703.936829,1475.142090,1588.556641,934.505066,1359.427002,1650.024292,915.114136,1612.037109,1603.836060,678.872009,1465.163818,1626.036133,490.324066,1575.923340,1607.691284,500.868256,1363.159790,1587.675903,935.999023,1360.496460,1649.931030,916.990051,1611.738159,1611.010254,677.300903,1464.814087,1624.772095,489.867676,1575.844482,1606.638428,494.455048,1361.746948,1715.987671,990.903748,1660.545410,,,,1722.100830,788.200745,1541.444092,1680.825684,792.631775,1374.098633,1737.619263,558.818787,1460.287476,1627.307983,983.236938,1320.740723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.100000,0.018613,-0.846058,0.015184,-0.532550,1697.565063,819.891113,1471.709717,1720.109253,990.740540,1663.739014,1628.258667,972.014038,1318.240356,1718.265991,789.062073,1540.773926,1682.063599,788.299438,1372.554565,1739.127319,559.339783,1463.240723,-0.002008,-0.846509,0.005987,-0.532338,1616.822388,703.752380,1476.592041,1589.439819,934.284485,1360.970825,1652.525024,914.971924,1613.187866,1605.362183,678.685730,1466.695679,1628.246704,490.172913,1577.375610,1608.537964,500.646362,1364.730591,1588.522339,935.876282,1362.119873,1652.411377,916.584412,1612.823364,1611.338745,677.332336,1466.451660,1626.830444,489.777649,1577.265137,1607.610596,494.372986,1363.346313,1718.008789,990.862915,1661.150513,,,,1723.354248,787.638184,1543.148315,1681.391724,792.423340,1375.017700,1738.289062,558.002136,1462.623657,1627.484253,983.151062,1321.705200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.108333,0.018978,-0.846986,0.015372,-0.531053,1698.606445,819.629333,1472.322266,1721.769653,990.627441,1664.145264,1628.708130,971.616089,1318.986572,1719.561157,788.858032,1541.335571,1682.766357,787.959595,1373.245483,1740.226562,559.085815,1463.898071,-0.002525,-0.848334,0.006448,-0.529416,1618.269409,703.654114,1477.852051,1590.412720,934.202087,1362.375854,1655.205811,914.849731,1614.156494,1606.706543,678.601562,1468.039917,1630.089844,490.078156,1578.597412,1608.932251,500.538483,1366.091064,1589.492065,935.798523,1363.423706,1655.192627,916.445251,1613.838989,1612.170898,677.324585,1467.688232,1628.715576,489.716064,1578.484253,1608.229858,494.355499,1364.767334,1719.925293,990.822693,1661.635132,,,,1724.441772,787.207764,1544.612671,1682.009766,792.413025,1375.561646,1739.397827,557.909424,1463.114258,1627.709351,983.109192,1322.662964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.116667,0.018834,-0.847158,0.016602,-0.530748,1699.928955,819.263977,1473.005981,1723.484741,990.596680,1664.482422,1630.168823,971.062988,1319.421509,1720.880371,788.593567,1542.065308,1683.974731,787.427368,1374.000977,1741.135742,558.639771,1465.059570,-0.003095,-0.849991,0.006862,-0.526744,1619.441895,703.613647,1478.940796,1591.190063,934.194458,1363.626099,1657.536133,914.764282,1614.996094,1607.781616,678.577087,1469.203247,1631.589233,490.026947,1579.624512,1609.111938,500.504913,1367.254517,1590.365356,935.614319,1364.520264,1657.658691,916.538147,1614.595459,1612.549072,677.252380,1468.627563,1630.424805,489.709961,1579.581543,1609.082153,494.331635,1365.952393,1721.717407,990.722656,1662.258667,,,,1725.845337,787.058105,1545.198242,1682.903564,792.551086,1375.923096,1740.328613,557.429504,1464.454224,1628.197998,983.170776,1323.276367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.125000,-0.003957,-0.816271,0.031071,-0.576819,1713.505249,819.561829,1470.827515,1724.212891,989.939514,1664.295166,1669.234375,974.351074,1310.896240,1724.997559,788.030823,1541.697266,1707.126465,788.337646,1370.555664,1741.954590,557.150574,1466.692627,-0.003206,-0.851073,0.007164,-0.524989,1620.771118,703.556458,1479.669434,1592.164673,934.109436,1364.386597,1659.536865,914.737366,1615.487915,1609.057861,678.522461,1469.989258,1633.222046,490.000671,1580.381470,1609.874390,500.411987,1368.102173,1591.258667,935.510315,1365.163452,1659.829956,916.662842,1615.102051,1613.171997,677.331299,1469.449219,1632.086060,489.642853,1580.359253,1610.463501,494.302338,1366.618896,1723.479736,990.821716,1662.423462,,,,1727.044434,786.517639,1546.669434,,,,1741.462402,557.195129,1465.091309,1629.050049,983.297119,1323.453003,1683.737183,792.633179,1376.444092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.133333,-0.011112,-0.806060,0.036168,-0.590623,1718.800781,819.656128,1470.463501,1725.647339,990.043396,1664.097900,1682.713135,974.989563,1309.011353,1727.295288,788.014954,1541.705933,1715.382446,788.432800,1370.046875,1742.965210,556.800354,1467.455200,-0.003285,-0.851782,0.007618,-0.523830,1622.125732,703.470642,1480.179688,1593.349487,933.963867,1364.819824,1661.391968,914.718506,1615.750000,1610.370483,678.437500,1470.548218,1634.717407,489.974792,1581.001221,1610.799316,500.258087,1368.779297,1592.369629,935.423767,1365.506958,1661.805908,916.765991,1615.421143,1613.966431,677.317383,1470.135376,1633.547729,489.558685,1580.989136,1611.658081,494.332733,1367.213745,1725.216309,990.898926,1662.613647,,,,1728.452637,786.738892,1546.347778,,,,1742.643066,556.826599,1465.952759,1629.961182,983.168091,1324.145874,1684.911011,792.829834,1376.560425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.141667,-0.010697,-0.807043,0.035867,-0.589305,1719.947632,819.675903,1470.687988,1727.272705,990.051453,1664.315186,1683.178589,974.990112,1309.371094,1728.707642,788.036194,1541.898926,1716.226685,788.458740,1370.280151,1744.351685,556.843506,1467.574219,-0.003317,-0.852497,0.008074,-0.522660,1623.484863,703.405212,1480.529297,1594.517700,933.830750,1365.081909,1663.238159,914.729492,1615.838257,1611.689697,678.371460,1470.948364,1636.236938,489.975433,1581.470581,1611.741821,500.118378,1369.307617,1593.542236,935.318787,1365.681396,1663.711182,916.783691,1615.601196,1614.574341,677.359619,1470.546509,1635.166992,489.554077,1581.489136,1612.632202,494.586487,1367.757690,1726.872925,990.826477,1662.919800,,,,1729.878906,786.778015,1546.634521,,,,1744.027222,556.867859,1466.054932,1631.425537,983.354004,1324.098145,1685.973877,792.821838,1377.301514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.150000,-0.011076,-0.807866,0.034920,-0.588226,1721.251709,820.060181,1470.338379,1729.017578,990.040405,1664.295410,1683.984009,975.689270,1309.439941,1730.215698,788.277954,1541.460449,1717.277100,789.047974,1369.876709,1745.763794,557.245728,1466.618774,-0.003427,-0.852857,0.008381,-0.522066,1624.801270,703.429443,1480.689331,1595.792358,933.823853,1365.190063,1664.851196,914.787170,1615.858521,1612.979858,678.398010,1471.134644,1637.583618,490.033447,1581.698120,1612.799194,500.104370,1369.565308,1594.774048,935.379822,1365.701904,1665.447266,916.819702,1615.686523,1615.211182,677.417358,1470.851685,1636.485352,489.613495,1581.716675,1614.100586,494.600555,1367.883301,1728.672852,990.729004,1663.127686,,,,1731.365967,787.185059,1546.126465,,,,1745.471069,557.161072,1465.201294,1632.868896,983.380310,1324.180664,1687.440063,793.139099,1376.934448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.158333,0.018490,-0.850337,0.014956,-0.525700,1706.415039,819.854492,1473.776611,1732.115723,990.620483,1665.483154,1634.689941,972.060974,1321.506104,1728.218384,788.991333,1542.485229,1689.303223,788.307190,1374.872437,1747.747192,559.292786,1464.535767,-0.003563,-0.853163,0.008877,-0.521557,1626.156616,703.496399,1480.668335,1597.184448,933.832275,1365.043457,1666.527100,914.917664,1615.642700,1614.304932,678.467285,1471.145142,1638.897827,490.161011,1581.810303,1613.868530,500.103241,1369.700195,1596.004272,935.524719,1365.524658,1667.251831,916.714661,1615.440552,1615.934204,677.553589,1471.063965,1637.592041,489.699615,1581.867798,1615.837891,494.573669,1367.718506,1730.400757,990.800110,1662.997192,,,,1733.037842,787.489319,1545.785767,1688.763550,792.847229,1377.561768,1747.020142,557.859985,1463.715942,1634.296021,983.320679,1324.728882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.166667,0.018007,-0.850212,0.014584,-0.525931,1708.141113,820.156860,1473.482788,1733.812500,990.692444,1665.398315,1636.559692,972.567688,1321.348999,1729.895508,789.205933,1542.167603,1691.068115,788.730042,1374.533447,1749.369019,559.588684,1463.965210,-0.003839,-0.853105,0.009339,-0.521641,1627.545532,703.573059,1480.546753,1598.816284,933.878357,1364.800293,1668.089600,915.023499,1615.423340,1615.671997,678.550415,1471.033691,1640.062988,490.276428,1581.798462,1615.086548,500.136017,1369.678101,1597.598145,935.607117,1365.012329,1668.903564,916.757385,1615.392578,1616.889771,677.764954,1471.212891,1638.845581,489.816681,1581.752197,1617.353760,494.738586,1367.703003,1731.991333,990.972168,1662.777344,,,,1734.573120,787.687866,1545.387695,1690.582031,792.967957,1377.096558,1748.603394,558.044067,1463.061890,1635.935303,983.505432,1324.499390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.175000,0.018072,-0.849658,0.015487,-0.526796,1709.761475,820.066162,1473.227783,1735.168457,990.886475,1664.925049,1638.618408,972.291321,1320.703247,1731.348145,789.207275,1542.006836,1692.869751,788.495483,1374.293213,1750.802124,559.450623,1464.210205,-0.004083,-0.852912,0.009640,-0.521950,1628.914673,703.653259,1480.245483,1600.437866,933.948608,1364.416992,1669.513916,915.109985,1615.095581,1617.029907,678.636780,1470.730469,1641.202759,490.374512,1581.562866,1616.389038,500.195923,1369.421753,1599.300049,935.581543,1364.614258,1670.411987,916.793518,1615.148804,1617.826904,677.888855,1471.132080,1640.165649,489.922394,1581.539307,1618.852539,494.897034,1367.567627,1733.450195,991.185303,1662.377319,,,,1736.037109,787.652710,1545.488892,1692.324341,792.989990,1376.688354,1750.084961,557.823120,1463.408203,1637.391235,983.218628,1325.242798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.183333,0.018041,-0.849644,0.015425,-0.526823,1711.307739,820.135864,1473.190552,1736.701172,990.929810,1664.913330,1640.171387,972.381348,1320.683105,1732.890869,789.267761,1541.966553,1694.422241,788.578735,1374.250488,1752.352661,559.522156,1464.139038,-0.004316,-0.852980,0.009892,-0.521831,1630.359741,703.689026,1479.922485,1602.003662,933.981750,1364.059204,1671.135498,915.143860,1614.722534,1618.455933,678.678650,1470.415405,1642.534546,490.420929,1581.276001,1617.669312,500.219513,1369.139893,1601.002319,935.647339,1364.349731,1672.005005,916.759644,1614.516113,1619.121582,677.944214,1471.011719,1641.560425,489.928711,1581.151733,1620.310303,494.996307,1367.279053,1734.820923,991.208923,1662.206543,,,,1737.580811,787.735352,1545.083374,1693.963013,792.736023,1376.875854,1751.592163,557.948608,1463.263184,1639.123535,982.997375,1325.475952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.191667,0.018154,-0.848339,0.016755,-0.528877,1712.937012,819.755432,1472.817261,1737.577637,990.971313,1664.261597,1642.718384,971.719971,1319.605957,1734.148071,789.025330,1541.770752,1696.502563,787.984497,1373.869751,1753.737671,559.076416,1464.578247,-0.005241,-0.854144,0.010155,-0.519910,1631.502930,704.353394,1479.501221,1603.062134,934.763977,1363.893311,1673.279663,915.655518,1614.234131,1619.509521,679.370789,1470.033691,1643.729736,491.005951,1580.681396,1617.933838,500.970245,1368.664185,1602.831055,935.735779,1363.870361,1673.398071,916.752258,1613.958008,1620.329590,677.928162,1470.510742,1643.290771,489.839752,1580.561401,,,,1736.012817,991.124878,1661.992798,,,,1739.006958,787.546204,1545.421387,1695.831909,792.923401,1376.184570,1753.082642,557.521912,1463.921143,1641.248169,983.197998,1324.502930,,,,1622.450684,494.951782,1366.616577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.200000,-0.006180,-0.812734,0.033977,-0.581611,1728.160767,819.603821,1469.788208,1737.689697,990.384766,1662.961792,1686.856079,974.289307,1308.965576,1738.588623,788.172180,1540.866455,1722.776855,788.174683,1369.521973,1754.891846,556.998474,1466.624878,-0.008372,-0.856901,0.013770,-0.515230,1631.661377,704.701294,1479.603516,1604.079224,935.042969,1363.650635,1676.830444,915.982361,1613.270508,1619.337769,679.803833,1470.337891,1643.030762,491.531097,1581.255981,1615.028809,501.145721,1369.502808,1604.792847,935.659668,1363.230225,1674.893677,916.726257,1613.469238,1621.175903,678.086670,1470.134644,1645.055542,489.745148,1579.887329,1611.491943,502.656281,1372.048950,1737.181396,990.954224,1661.986328,,,,1740.409546,787.659180,1544.766357,,,,1754.504517,556.396423,1465.605225,1643.558960,983.469238,1323.189941,1697.703735,792.712830,1375.928467,1623.803345,494.997559,1366.098633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.208333,-0.015148,-0.798504,0.039785,-0.600482,1734.683105,819.626709,1469.155151,1738.429932,990.313782,1662.610229,1704.241577,975.004272,1306.586182,1741.067383,788.039917,1540.641846,1733.458252,788.243469,1368.737671,1756.218018,556.532532,1467.199951,-0.009135,-0.857351,0.014326,-0.514453,1633.121582,704.707520,1478.915039,1605.769165,935.084839,1362.978638,1678.929443,915.921265,1612.471069,1620.734253,679.832092,1469.675049,1644.268433,491.530396,1580.577881,1615.906860,501.168427,1368.873413,1606.508911,935.736328,1362.776245,1676.924438,916.635071,1612.408447,1622.067139,678.183594,1469.264526,1646.657227,489.693787,1579.204346,1612.727783,502.373627,1371.331665,1738.226685,990.837769,1661.891357,,,,1741.898804,787.571472,1544.690796,,,,1756.055786,556.183838,1466.118896,1645.725342,983.609436,1322.017822,1699.598999,792.714661,1375.246948,1625.821411,495.064575,1365.379883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.216667,-0.015179,-0.797487,0.039806,-0.601830,1736.318481,819.648987,1468.675171,1739.412109,990.359131,1662.121460,1706.425537,975.007141,1305.985718,1742.461426,788.070740,1540.186646,1735.432617,788.253784,1368.257812,1757.860229,556.554626,1466.823975,-0.009373,-0.857369,0.014267,-0.514418,1634.429688,704.765381,1478.145264,1607.149170,935.192322,1362.290649,1680.320190,915.916870,1611.771362,1622.032959,679.897461,1468.897339,1645.509521,491.549133,1579.733154,1617.136475,501.270477,1368.034180,1608.170776,936.073181,1362.184448,1678.253418,916.619629,1611.528076,1623.155640,678.250366,1468.423828,1648.307861,489.637665,1578.141235,1614.064209,502.272369,1370.518311,1739.189209,990.921631,1661.275879,,,,1743.259766,787.402283,1544.143066,,,,1757.682129,556.313171,1465.674072,1647.721313,983.698914,1321.117554,1701.418579,792.628906,1374.734375,1627.604126,495.324677,1364.538818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.225000,-0.016314,-0.794568,0.040371,-0.605612,1738.506958,819.570984,1468.427124,1740.128418,990.252869,1661.916260,1710.534302,975.014343,1305.477905,1743.889771,787.971130,1539.990356,1738.515503,788.188660,1368.001953,1759.466064,556.428345,1466.749146,-0.009182,-0.856869,0.014128,-0.515258,1635.907715,704.667725,1477.093262,1608.741577,935.082886,1361.188232,1681.434937,915.839783,1610.811035,1623.541260,679.794006,1467.820923,1646.892822,491.455627,1578.700073,1618.928223,501.165863,1366.946045,1609.987305,936.069275,1361.103394,1679.628906,916.482361,1610.393555,1624.399902,678.214294,1467.450684,1649.478760,489.767242,1577.330200,1615.718994,502.304626,1369.486816,1739.914307,990.782837,1661.157593,,,,1744.674805,787.396545,1543.826172,,,,1759.336670,556.121460,1465.663696,1649.463135,983.556580,1320.993774,1703.342529,792.749207,1373.903931,1628.970459,495.603638,1363.925903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.233333,-0.016808,-0.793402,0.039544,-0.607180,1740.166504,819.791504,1467.780029,1740.967041,990.131592,1661.575195,1712.793091,975.514099,1304.995483,1745.275024,788.066895,1539.308105,1740.583496,788.586670,1367.300293,1761.213379,556.658630,1465.720581,-0.009285,-0.856184,0.014175,-0.516392,1637.604004,704.519897,1475.892456,1610.792603,934.938965,1359.912598,1682.819824,915.684448,1609.727539,1625.256958,679.648499,1466.587646,1648.275757,491.306946,1577.531006,1620.874756,501.019958,1365.703613,1612.297485,935.948181,1359.872803,1681.205811,916.347839,1609.238647,1625.679321,678.158691,1466.358765,1651.084595,489.588562,1576.113892,1617.514160,502.450226,1368.358032,1740.751709,990.737549,1660.725098,,,,1745.970093,787.421082,1543.018555,,,,1761.048096,556.388489,1464.527710,1651.421509,983.373779,1320.501221,1705.541016,793.249023,1372.222900,1630.157104,495.682648,1363.064209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.241667,0.017193,-0.840415,0.019049,-0.541335,1723.466309,818.934570,1469.843140,1743.004639,990.591187,1661.481323,1658.333618,970.710999,1314.217773,1742.520630,788.323181,1539.475708,1709.862915,786.947571,1370.536255,1763.608765,558.100281,1463.504395,-0.009948,-0.855146,0.014895,-0.518078,1639.199951,704.380310,1474.713623,1613.275391,934.777527,1358.488892,1684.275879,915.542908,1608.599243,1626.843872,679.526123,1465.375122,1649.073730,491.210327,1576.522827,1622.530884,500.844177,1364.582520,1614.999756,935.634338,1358.466675,1682.485596,916.351685,1608.173218,1627.007080,678.147583,1465.045288,1651.944458,489.617493,1575.255737,1619.265747,502.344971,1367.063232,1741.610718,990.645691,1660.169434,,,,1747.448975,787.393616,1542.126709,1707.701782,793.790894,1370.478027,1762.905884,556.655090,1463.333252,1653.645508,983.347961,1319.624756,,,,1632.368164,495.345184,1361.551880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
